uuid,company_name,permalink,website,linkedin,facebook,twitter,phone_number,contact_email,short_description,description,locations,location_groups,hq_postal_code,company_type,operating_status,ipo_status,founded_on,exited_on,closed_on,categories,category_groups,num_employees_enum,funding_total,funding_total_usd,equity_funding_total,equity_funding_total_usd,last_funding_total,last_funding_total_usd,last_equity_funding_total,last_equity_funding_total_usd,last_funding_type,last_equity_funding_type,funding_stage,num_funding_rounds,last_funding_at,num_investors,num_lead_investors,investors,investor_type,investor_stage,num_portfolio_organizations,num_investments_funding_rounds,num_lead_investments,num_diversity_spotlight_investments,num_exits,num_exits_ipo,num_founders,founders,diversity_spotlights,num_acquisitions,acquisition_status,acquisition_identifier,acquirer_identifier,acquisition_announced_on,acquisition_price,acquisition_price_usd,acquisition_type,acquisition_terms,went_public_on,delisted_on,ipo_amount_raised,ipo_amount_raised_usd,ipo_valuation,ipo_valuation_usd,stock_symbol,stock_exchange_symbol,rank_org,rank_org_company,rank_org_school,rank_delta_d7,rank_delta_d30,rank_delta_d90,revenue_range,num_contacts,num_private_contacts,contact_job_departments,num_articles,num_event_appearances,num_org_similarities,num_sub_organizations,last_key_employee_change_date,last_layoff_date,semrush_visits_latest_month,semrush_visits_latest_6_months_avg,semrush_visits_mom_pct,semrush_global_rank,semrush_global_rank_mom,semrush_global_rank_mom_pct,semrush_bounce_rate,semrush_bounce_rate_mom_pct,semrush_visit_duration,semrush_visit_duration_mom_pct,semrush_visit_pageviews,semrush_visit_pageview_mom_pct,builtwith_num_technologies_used,siftery_num_products,apptopia_total_apps,apptopia_total_downloads,ipqwery_num_patent_granted,ipqwery_num_trademark_registered,ipqwery_popular_patent_category,ipqwery_popular_trademark_class,aberdeen_site_it_spend,aberdeen_site_it_spend_usd,privco_valuation_range,privco_valuation_timestamp,num_private_notes,private_tags,xrm_deal_stages,num_xrm_deals,num_xrm_accounts,xrm_account_owners,xrm_account_types,program_type,program_application_deadline,program_duration,school_type,school_program,num_enrollments,school_method,num_founder_alumni,num_alumni,hub_tags,job_posting_link_source,growth_insight_confidence,@dropdown
4aca6c1e-cac7-4860-8421-3dd659dcc1ae,Cohesys,cohesys,http://www.cohesys.ca/,https://www.linkedin.com/company/cohesys,,,,info@cohesys.ca,Cohesys develops novel biocompatible adhesives for surgical applications.,"Cohesys is a medical device company that has developed BoneTape, a new solution for fracture repair that is under investigational testing. Cohesys aims to disrupt a longstanding, legacy surgical-repair industry dependent on highly invasive plates and screws.",Toronto; Ontario; Canada; North America,Great Lakes,M5G 1M1,for_profit,active,private,2018-02-01,,,Medical; Medical Device,Health Care,c_00001_00010,2796830,2796830,2766830,2766830,500000,366830,500000,366830,seed,seed,seed,5,2024-07-08,5,1,"Creative Destruction Lab (CDL); University of Toronto; Toronto Innovation Acceleration Partners; UTEST; Ministry of Economic Development, Job Creation and Trade",,,,,,,,,2,Michael Floros; Michael Tessier,,,,,,,,,,,,,,,,,,,78893,73352,,-0.2,,0.5,r_00001000,7,,management; medical_science; operations,7,,,,,,244,296,-0.119266055,13307804,320870,0.03246661591,0.6721,-0.06242774566,67,1.886075949,2.3115,0.3371100753,9,,,,4,7,a61,c10,44198,44198,,,,,,,,,,,,,,,,,,,,,,
1630fdb6-3bd7-4134-b089-c39f3d70dade,Green Graphite Technologies,green-graphite-technologies,https://greengraphitetech.com,https://www.linkedin.com/company/green-graphite-tech,,,,,Green Graphite Technologies develops a cleaner process to purify graphites for electric vehicles.,Green Graphite Technologies develops a cleaner process to purify graphites for electric vehicles. It commercializes the environmentally beneficial method of converting natural flake graphite into graphite suitable for lithium-ion batteries.,Montreal; Quebec; Canada; North America,,H2Y 2G3,for_profit,active,private,2021-01-01,,,Battery; Chemical; Manufacturing,Energy; Manufacturing; Science and Engineering,c_00001_00010,3100000,2289037,2000000,1458808,2000000,1458808,2000000,1458808,seed,seed,seed,4,2023-10-03,5,5,Cycle Momentum; Sustainable Development Technology Canada; Mineral Commodities; BDC Capital’s Climate Tech Fund; Sustainable Chemistry Alliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79391,73827,,-0.1,,3.4,r_00001000,1,,management,3,,,,,,497,202.3333333,2.928571429,9259623,-6203870,-0.2101742671,1,2.097902098,,-0.7351598174,1,1.5,3,,,,1,4,c01,c1,566185,566185,,,,,,,,,,,,,,,,,,,,,,
45641983-d9f1-4b9d-80d0-236343debe08,Omy Laboratoires,omy-laboratoires,https://omycosmetics.com/,https://www.linkedin.com/company/omy-laboratoires/,https://www.facebook.com/omycosmetics/,,,info@omycosmetics.com,Omy Laboratoires develops and manufactures personalized cosmetic skin-care products using its AI based skin analysis system.,,Quebec; Quebec; Canada; North America,,G1V0A6,for_profit,active,private,2018-01-01,,,Artificial Intelligence (AI); Beauty; Wellness,Artificial Intelligence (AI); Consumer Goods; Data and Analytics; Health Care; Science and Engineering; Software,c_00051_00100,11000000,11000000,11000000,11000000,11000000,11000000,11000000,11000000,series_a,series_a,early_stage_venture,1,2023-04-11,5,1,BDC Venture Capital; Crédit Mutuel Equity; Bdc Thrive venture; Fondaction; Accelia Capital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79532,73962,,0.8,-0.8,-0.6,r_00010000,4,,,12,,7,,,,95267,64559.33333,0.3966849841,333296,-107842,-0.2530409401,0.4489,-0.3369076444,969,0.009836065574,3.625,0.6679191776,71,,,,,,,,263026,263026,,,,,,,,,,,,,,,,,,,,,TRUE,
d786528b-9fd0-40ab-a7a9-828fdddaacc4,BioAlert Solutions,bioalert-solutions,https://bioalert.ca,https://www.linkedin.com/company/bioalertsolutions,https://www.facebook.com/bioalertsolutions,,+1 800 517 8533,info@bioalert.ca,BioAlert Solutions is a continuous monitoring device used to detect legionella pneumophila.,"BioAlert Solutions is a device that detects legionella pneumophila in real time. Their product includes daily monitoring, continuous sampling, economical solution, remote controlled , and alarm monitor.",Sherbrooke; Quebec; Canada; North America,,J1E 0M8,for_profit,active,private,2014-01-01,,,Industrial; Manufacturing; Water Purification,Manufacturing; Sustainability,c_00011_00050,2500000,1748687,2500000,1748687,2500000,1748687,2500000,1748687,seed,seed,seed,2,2025-03-26,5,2,GreenSky Ventures; Cycle Capital; Spring Impact Capital; ACET Capital; Fondaction,,,,,,,,,1,Étienne Lemieux,,,,,,,,,,,,,,,,,,,80093,74495,,-0.1,0.9,-0.5,r_00001000,7,,management; marketing,5,,,,,,256,191.8333333,-0.3103448276,12985107,2007025,0.1275633511,0.5195,-0.06516930407,44,-0.9622641509,2.4414,13,17,10,,,1,1,g01,c9,159630,159630,,,,,,,,,,,,,,,,,,,,,,
3eecc24f-d937-48da-a5ee-0fb37f95071b,BeatConnect,beatconnect,https://beatconnect.com,https://www.linkedin.com/company/beatconnect/,https://www.facebook.com/JoinBeatConnect,,,admin@beatconnect.com,Reshaping how the music world engages online.,"BeatConnect is a Montreal-based tech startup reshaping how the music world engages online. 

BeatConnect combines all aspects of music production in one cohesive experience. Its proprietary technology makes it the only platform able to connect with every third-party app on the market, and harmonizes them in a single environment. It removes technological barriers and provides a standardized ecosystem designed to improve collaboration, learning and monetization.",Montréal; Quebec; Canada; North America,,,for_profit,active,private,2020-04-30,,,Music; Music Education; Software,Education; Media and Entertainment; Music and Audio; Software,c_00011_00050,4093409,4093409,4093409,4093409,2250000,1672435,2250000,1672435,seed,seed,seed,3,2024-03-07,5,2,Newchip Accelerator; Sfermion; Triptyq Capital; Anges Quebec; Ficc,,,,,,,,,2,Alexandre Turbide; Nicholas Laroche,,,,,,,,,,,,,,,,,,,80406,74793,,0.2,0.9,,,,,,10,,7,,,,3015,6284.166667,0.7525484709,3999920,-1038585,-0.3459429229,0.6438,0.007889546351,274,0.7176470588,1.8232,-0.2621114454,30,,,,,3,,c9,,,,,,,,,,,,,,,,,,,,,,,TRUE,
baa5c472-89f2-21d9-f89e-7db1f10aa685,PyroGenesis,pyrogenesis,http://pyrogenesis.com,https://www.linkedin.com/company/pyrogenesis-canada?trk=top_nav_home,https://www.facebook.com/PyroGenesisCAN,https://x.com/PyroGenesisCan,(514) 937-0002,plasma@pyrogenesis.com,"PyroGenesis is the world leader in the design, development, manufacturing and commercialization of advanced plasma processes.","PyroGenesis is the world leader in the design, development, manufacturing and commercialization of advanced plasma processes. We provide engineering and manufacturing expertise, cutting-edge contract research, as well as turnkey process equipment packages to the defense, metallurgical, mining, advanced materials, oil & gas, and environmental industries. With a team of experienced PyroClassTM engineers, scientists and technicians working out of our Montreal office and our 3,800 m2 manufacturing facility, PyroGenesis maintains its competitive",Montréal; Quebec; Canada; North America,,H3J 1R4,for_profit,active,public,1991-01-01,[object Object],,Advanced Materials; Energy; Manufacturing; Renewable Energy,Energy; Manufacturing; Science and Engineering; Sustainability,c_00051_00100,35770656,35770656,29680132,29680132,9320000,6685509,9320000,6685509,post_ipo_equity,post_ipo_equity,ipo,9,2025-10-01,5,5,Natural Resources Canada; HPQ-Silicon; Sustainable Development Technology Canada; Photis Peter Pascali; Fiducie de Crédit Mellon Trust,,,,,,,,,1,Photis Peter Pascali,,1,made_acquisitions,,,,,,,,2011-07-20,,,,,,[object Object],cve,80574,74953,,-0.5,-1.9,-1.1,r_00010000,62,,engineering; finance; management; medical_science; operations; sales,144,,10,,,,3463,4184.5,0.6569742941,3687806,-1204248,-0.2623456804,0.3145,0.71923842,267,2.405764967,6.8224,0.6188031585,80,,,,38,5,h05,c11,187389,187389,,,,,,,,,,,,,,,,,,,,,,
f9de2358-9b50-4fc3-9baf-273271d72ee5,Centro Commerce,centro-commerce,https://www.centrocommerce.com,,,,,,Centro is an inventory operations platform for commerce businesses that improves the way that brands scale.,"Centro is a tool designed to help merchants consolidate and synchronize operational data into a single dashboard. They automatically collect and consolidate data from multiple sources and also provide insights into inventory, purchases, and sales, enabling businesses to manage inventory efficiently and increase revenue.",Toronto; Ontario; Canada; North America,Great Lakes,M9P 2B2,for_profit,active,private,2022-01-01,,,B2B; Sales; Software; Supply Chain Management,Other; Sales and Marketing; Software; Transportation,c_00001_00010,2000000,1546491,2000000,1546491,,,,,pre_seed,pre_seed,seed,2,2024-04-02,5,3,Plug and Play; Comma Capital; Ripple Ventures; Valia Ventures; 2048 Ventures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80698,75070,,0.9,-0.3,-0.5,,,,,1,,7,,,,,,,,,,,,,,,,7,,,,,,,,305850,305850,,,,,,,,,,,,,,,,,,,,,TRUE,
16cb3cc8-db8c-40f5-88a4-c1ad41575456,PowerDev Canada,power-dev,https://www.power.dev/,https://www.linkedin.com/company/power-dev/,,https://x.com/PowerDev_PWR,+1 512 333 1971,info@power.dev,PowerDev is an AI based SaaS company that allows contenders to make renewable and green hydrogen industry investments.,"PowerDev allows renewable energy contenders to make decisive and sustainable renewable, battery storage, and green hydrogen investments.

The predictive web-based SaaS platform harnesses historical and real-time fragmented big data in ever-changing power market conditions to run multi-dimensional models for swift and continuous decision-making.",Oakville; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2023-06-01,,,Advice; Artificial Intelligence (AI); Predictive Analytics; SaaS; Software,Artificial Intelligence (AI); Data and Analytics; Media and Entertainment; Science and Engineering; Software,c_00001_00010,1500000,1500000,1500000,1500000,,,,,seed,seed,seed,3,2023-11-30,5,3,Diffusion Capital Partners; GrowthX Accelerator; Keiretsu Forum Turkey; Alesta Yatırım; Kültepe Investment,,,,,,,,,2,Mehmet Otkun; Mustafa Koroglu,,,,,,,,,,,,,,,,,,,82072,76378,,1.4,-0.1,-0.5,r_00001000,,,,3,,22,,,,2373,735.3333333,-0.3308550186,4512180,2219052,0.1750263933,0.3788,0.494404084,566,-0.9315693431,4.0181,-0.09299197625,31,,13,,,,,,135895,135895,,,,,,,,,,,,,,,,,,,,,,
965ea2ec-ea84-4343-b6de-4fca7b79517f,Bello,bello-solutions,https://www.bellowater.com/,https://www.linkedin.com/company/bellowater,https://www.facebook.com/people/BelloWater/,,,clement@bellowater.co,Create your own healthy and customized water at home,"Bello has built the world’s first home water infuser capable of purifying and infusing water with reusable glass capsules to recreate a variety of ready-to-drink beverages.

It’s time to say goodbye to feeling guilty about hydrating yourself and welcome a new way to drink water: your own. With Bello, enjoy drinking clean water, infused with the most refined ingredients. 

For those who want to take pleasure in drinking water, who are tired of buying bottles, or who are curious about experiencing personalized hydration, we can’t wait to take this journey with you.",Montréal; Quebec; Canada; North America,,,for_profit,active,private,2019-07-08,,,CleanTech; Consumer Electronics; Consumer Goods; Food and Beverage; Hardware; Water Purification,Consumer Electronics; Consumer Goods; Food and Beverage; Hardware; Sustainability,c_00011_00050,1133802,1133802,1500000,1113802,1500000,1113802,1500000,1113802,seed,seed,seed,3,2023-05-17,5,2,Cycle Momentum; Georges Karam; Bourse+; Aylee Investments; Karam’s family office,,,,,,,,,2,Clément Bouland; Marc Schaal,,,,,,,,,,,,,,,,,,,83117,77380,,0.1,-0.1,-0.2,r_00001000,1,,,,,7,,,,2812,9144.166667,-0.09773048105,4148995,56981,0.02866209999,0.5516,0.2425280199,188,0.3888888889,2.1366,-0.2095024544,28,,,,,,b65,,151609,151609,,,,,,,,,,,,,,,,,,,,,,
84b3efe3-ae0e-486b-99b3-3357d3abfd2c,Lightstrike AI,lightstrike-ai,https://www.lightstrike.ai,https://www.linkedin.com/company/lightstrike-technologies-corp,,,,,Lightstrike uses AI to seamlessly map complicated enterprise contexts.,"LightStrike AI presents a software-as-a-service platform that applies artificial intelligence to analyze enterprise software ecosystems. The platform maps application dependencies directly from source code, providing visibility into complex interconnections and hidden risks across systems. It identifies issues such as technical debt, deprecated APIs, and potential vulnerabilities while offering visualization tools and structured reporting to assist with risk assessment. LightStrike AI supports modernization planning by highlighting dependency chains and bottlenecks that can affect performance and scalability. Its approach helps organizations manage large-scale software environments more effectively by integrating AI-driven insights into governance and development workflows. The system is designed to improve decision-making for enterprises by turning complex codebases into clear, actionable information.",Calgary; Alberta; Canada; North America,,,for_profit,active,private,2024-01-01,,,Artificial Intelligence (AI); Information Technology,Artificial Intelligence (AI); Data and Analytics; Information Technology; Science and Engineering; Software,c_00001_00010,1100000,787462,1100000,787462,,,1100000,787462,non_equity_assistance,pre_seed,seed,2,2025-05-07,5,2,Sprout Fund LP; Weave VC; The Binnacle Group; Alberta Innovates Growth Program; Daglar Çizmeci,,,,,,,,,1,Vernon B.,,,,,,,,,,,,,,,,,,,83517,77758,,-0.1,2.8,1.6,,,,,,,8,,,,65,,,22228245,,,1,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b2e91b7-3d6f-4f72-bc5b-42d9cef9aff6,AAVAA,aavaa,https://www.AAVAA.com,https://www.linkedin.com/company/aavaainc,https://www.facebook.com/AAVAA-101406308587672,https://x.com/AAVAA_Inc,1-438-380-5435-x236,info@aavaa.com,AAVAA develops a bionic ear that helps reduce noise and acts as a hearing impairment correction device.,AAVAA is a developer of a bionic ear intended to assist users in hearing what they want to hear without making any burdensome assumptions. Clients can regulate the audio environment through their listening device hands-free attributable to their product's ability to reduce environmental noise and serve as a hearing impairment correction device.,Montréal; Quebec; Canada; North America,,,for_profit,active,private,2019-01-01,,,Audio; Consumer Electronics; Hardware; Health Care; Human Computer Interaction; Neuroscience,Biotechnology; Consumer Electronics; Design; Hardware; Health Care; Media and Entertainment; Music and Audio; Science and Engineering,c_00011_00050,3477422,3477422,2900000,2177422,1300000,1300000,2000000,1493401,grant,seed,seed,3,2023-05-04,5,4,Government of Canada; Investissement Quebec; TandemLaunch; AQC Capital; Anges Quebec,,,,,,,,,2,Naeem Komeilipoor; Naeem Komeilipoor,,,,,,,,,,,,,,,,,,,83789,78020,,-0.2,-0.8,-0.2,r_00001000,,,,13,,12,,,,182,454,0.214953271,15376198,-1181795,-0.1184220402,1,-0.4084829958,,-0.8246753247,1,0.3376362953,,,,,3,,,,272194,272194,,,,,,,,,,,,,,,,,,,,,TRUE,
16dfdf11-a39d-49e8-8b56-607866952c33,2S Water Incorporated,2s-water-incorporated,http://www.2swater.com,https://www.linkedin.com/company/35579651/,,https://x.com/2s_water?lang=en,780-483-3459,asargeaunt@2swater.com,2S Water detects and quantifies metals in water in real time.,"2S Water have developed a sensor to detect metals in water in real time. The current solution is grab samples which are sent to the lab, a time delayed and error prone process. 2S Water believes we can do better. Realtime information is essential for process optimization, regulatory compliance, and early issue identification.  Our first target market is mining, an industry plagued by regulatory fines and water quality issues, and ripe for data driven process optimization. Most of these issues focus around metals and atomic contaminants that, up until now, no one could detect in real time.  2S Water's sensor provides realtime data in a fully automated system that provides the instant feedback that facility operators need.  Further applications include petrochemicals, forestry, and municipalities. 2S Water wants to make the world’s water safe and understood. With realtime data, we can protect water, protect the environment, and protect facilities.",Edmonton; Alberta; Canada; North America,,T5S 1K2,for_profit,active,private,2017-11-14,,,Environmental Engineering; Mining Technology; Sensor; Water,Hardware; Natural Resources; Science and Engineering; Sustainability,c_00001_00010,1450000,1130458,1075000,849126,150000,110327,800000,639880,grant,seed,seed,6,2025-06-12,5,3,Startup TNT; Mining Innovation Commercialization Accelerator; Canadian Technology Accelerator; AcceliCITY powered by Leading Cities; Canadian Technology Accelerator - Cleantech,,,,,,,,,2,Anthea Sargeaunt; Anthony Nelson,,,,,,,,,,,,,,,,,,,84955,79138,,1.2,0.2,0.4,r_00000000,4,,engineering; management; operations,6,,10,,,,204,166.8333333,-0.5897435897,14573104,5416080,0.2873973151,1,-0.5,,13.5,1,0.5,3,,,,13,,g01,c9,55585,55585,,,,,,,,,,,,,,,,,,,,,,
2273e7ea-1abf-4169-9d7b-82ce27e0ecff,Picsume,picsume,https://picsume.ca,https://www.linkedin.com/company/picsume,https://www.facebook.com/picsume1,,,ops@picsume.ca,Picsume is a hiring platform that eliminates the need for a resume by creating live dynamic work profiles.,"Picsume is a hiring platform that eliminates the need for a resume by creating live dynamic work profiles. It contains only relevant, pertinent, and verified information. The proprietary technology extracts current job postings to our platform, pairing candidates directly with employers through curated opportunities across Canada.",Essex; Ontario; Canada; North America,Great Lakes,N9V2Y7,for_profit,active,private,2021-01-01,,,Human Resources; Recruiting; Software,Administrative Services; Professional Services; Software,c_00011_00050,1889700,1384375,1030000,755155,450000,329273,1000000,732337,grant,seed,seed,7,2025-06-11,5,4,Government of Canada; National Research Council of Canada Industrial Research Assistance Program; Natural Sciences and Engineering Research Council of Canada (NSERC); i.d.e.a. Fund; ScaleUP Tech Accelerator,,,,,,,,,3,Jordan Goure; Joshua Goure; Nick Mastromattei,,,,,,,,,,,,,,,,,,,85864,80019,,-0.2,-0.5,-0.3,,,,,4,,5,,,,,,,,,,,,,,,,9,,,,,1,,c9,215578,215578,,,,,,,,,,,,,,,,,,,,,,
